Hub,ZSP,Date,EnergyConsump,Temp1,Temp2,Temp3,Temp4,Temp5,Temp6,Temp7,Saturday,Sunday,Temp1_South_Less,Temp2_South_Less,Temp3_South_Less,Temp4_South_Less,Temp1_South_Gr,Temp2_South_Gr,Temp3_South_Gr,Temp4_South_Gr
Center,FZSZOE27,2012-10-15,157404.07400000002,7.0,2.0,,,,,,0.0,0.0,,,,,,,,
Center,FZSZOE27,2012-10-16,158654.789,10.0,6.0,,,,,,0.0,0.0,,,,,,,,
Center,FZSZOE27,2012-10-17,159932.93799999997,9.0,5.0,,,,,,0.0,0.0,,,,,,,,
Center,FZSZOE27,2012-10-18,156509.928,10.0,7.0,,,,,,0.0,0.0,,,,,,,,
Center,FZSZOE27,2012-10-19,156427.021,12.0,10.0,,,,,,0.0,0.0,,,,,,,,
Center,FZSZOE27,2012-10-20,146370.759,10.0,3.0,,,,,,1.0,0.0,,,,,,,,
Center,FZSZOE27,2012-10-21,145386.66800000003,6.0,1.0,,,,,,0.0,1.0,,,,,,,,
Center,FZSZOE27,2012-10-22,155799.57299999997,3.0,-1.0,,,,,,0.0,0.0,,,,,,,,
Center,FZSZOE27,2012-10-23,157490.91100000002,1.0,0.0,,,,,,0.0,0.0,,,,,,,,
Center,FZSZOE27,2012-10-24,158877.56600000002,5.0,2.0,,,,,,0.0,0.0,,,,,,,,
Center,FZSZOE27,2012-10-25,162578.8,2.0,-2.0,,,,,,0.0,0.0,,,,,,,,
Center,FZSZOE27,2012-10-26,164095.074,0.0,-4.0,,,,,,0.0,0.0,,,,,,,,
Center,FZSZOE27,2012-10-27,158346.264,-1.0,-4.0,,,,,,1.0,0.0,,,,,,,,
Center,FZSZOE27,2012-10-28,156170.13700000002,-1.0,-4.0,,,,,,0.0,1.0,,,,,,,,
Center,FZSZOE27,2012-10-29,165866.187,0.0,-3.0,,,,,,0.0,0.0,,,,,,,,
Center,FZSZOE27,2012-10-30,167636.866,-2.0,0.0,,,,,,0.0,0.0,,,,,,,,
Center,FZSZOE27,2012-10-31,170263.614,-1.0,-2.0,,,,,,0.0,0.0,,,,,,,,
Center,FZSZOE27,2012-11-01,171995.98300000004,2.0,1.0,,,,,,0.0,0.0,,,,,,,,
Center,FZSZOE27,2012-11-02,170024.479,4.0,2.0,,,,,,0.0,0.0,,,,,,,,
Center,FZSZOE27,2012-11-03,160683.89700000003,5.0,2.0,,,,,,1.0,0.0,,,,,,,,
Center,FZSZOE27,2012-11-04,157329.35299999997,5.0,2.0,,,,,,0.0,1.0,,,,,,,,
Center,FZSZOE27,2012-11-05,156764.30400000003,4.0,1.0,,,,,,0.0,1.0,,,,,,,,
Center,FZSZOE27,2012-11-06,167974.383,3.0,0.0,,,,,,0.0,0.0,,,,,,,,
Center,FZSZOE27,2012-11-07,165721.82200000001,3.0,-1.0,,,,,,0.0,0.0,,,,,,,,
Center,FZSZOE27,2012-11-08,166610.68499999997,2.0,-1.0,,,,,,0.0,0.0,,,,,,,,
Center,FZSZOE27,2012-11-09,167471.577,0.0,-4.0,,,,,,0.0,0.0,,,,,,,,
Center,FZSZOE27,2012-11-10,157579.60000000003,0.0,-3.0,,,,,,1.0,0.0,,,,,,,,
Center,FZSZOE27,2012-11-11,155148.05299999999,1.0,0.0,,,,,,0.0,1.0,,,,,,,,
Center,FZSZOE27,2012-11-12,165464.65100000004,6.0,3.0,,,,,,0.0,0.0,,,,,,,,
Center,FZSZOE27,2012-11-13,167735.096,3.0,1.0,,,,,,0.0,0.0,,,,,,,,
Center,FZSZOE27,2012-11-14,166107.446,4.0,1.0,,,,,,0.0,0.0,,,,,,,,
Center,FZSZOE27,2012-11-15,167340.989,6.0,2.0,,,,,,0.0,0.0,,,,,,,,
Center,FZSZOE27,2012-11-16,165793.44999999998,5.0,1.0,,,,,,0.0,0.0,,,,,,,,
Center,FZSZOE27,2012-11-17,154640.74200000003,6.0,3.0,,,,,,1.0,0.0,,,,,,,,
Center,FZSZOE27,2012-11-18,152927.87900000002,5.0,4.0,,,,,,0.0,1.0,,,,,,,,
Center,FZSZOE27,2012-11-19,164453.15600000002,4.0,3.0,,,,,,0.0,0.0,,,,,,,,
Center,FZSZOE27,2012-11-20,164942.13799999998,4.0,3.0,,,,,,0.0,0.0,,,,,,,,
Center,FZSZOE27,2012-11-21,163532.40899999999,5.0,6.0,,,,,,0.0,0.0,,,,,,,,
Center,FZSZOE27,2012-11-22,165049.17,5.0,5.0,,,,,,0.0,0.0,,,,,,,,
Center,FZSZOE27,2012-11-23,164497.918,5.0,4.0,,,,,,0.0,0.0,,,,,,,,
Center,FZSZOE27,2012-11-24,153980.49100000004,5.0,4.0,,,,,,1.0,0.0,,,,,,,,
Center,FZSZOE27,2012-11-25,152822.83199999997,2.0,3.0,,,,,,0.0,1.0,,,,,,,,
Center,FZSZOE27,2012-11-26,164078.04599999997,2.0,1.0,,,,,,0.0,0.0,,,,,,,,
Center,FZSZOE27,2012-11-27,168274.16499999998,1.0,-3.0,,,,,,0.0,0.0,,,,,,,,
Center,FZSZOE27,2012-11-28,169338.828,-2.0,-9.0,,,,,,0.0,0.0,,,,,,,,
Center,FZSZOE27,2012-11-29,173745.419,-5.0,-12.0,,,,,,0.0,0.0,,,,,,,,
Center,FZSZOE27,2012-11-30,178300.17700000003,-8.0,-12.0,,,,,,0.0,0.0,,,,,,,,
Center,FZSZOE27,2012-12-01,168600.14299999995,-8.0,-12.0,,,,,,1.0,0.0,,,,,,,,
Center,FZSZOE27,2012-12-02,170346.39500000002,-5.0,-10.0,,,,,,0.0,1.0,,,,,,,,
Center,FZSZOE27,2012-12-03,180537.502,-2.0,-16.0,,,,,,0.0,0.0,,,,,,,,
Center,FZSZOE27,2012-12-04,179244.35799999998,-5.0,-16.0,,,,,,0.0,0.0,,,,,,,,
Center,FZSZOE27,2012-12-05,178418.91700000002,-4.0,-14.0,,,,,,0.0,0.0,,,,,,,,
Center,FZSZOE27,2012-12-06,178499.17900000003,-4.0,-17.0,,,,,,0.0,0.0,,,,,,,,
Center,FZSZOE27,2012-12-07,179420.98799999998,-4.0,-9.0,,,,,,0.0,0.0,,,,,,,,
Center,FZSZOE27,2012-12-08,170572.78,-5.0,-6.0,,,,,,1.0,0.0,,,,,,,,
Center,FZSZOE27,2012-12-09,168721.52700000003,-6.0,-7.0,,,,,,0.0,1.0,,,,,,,,
Center,FZSZOE27,2012-12-10,179582.124,-9.0,-9.0,,,,,,0.0,0.0,,,,,,,,
Center,FZSZOE27,2012-12-11,182337.43599999996,-4.0,-7.0,,,,,,0.0,0.0,,,,,,,,
Center,FZSZOE27,2012-12-12,183231.24500000002,-3.0,-3.0,,,,,,0.0,0.0,,,,,,,,
Center,FZSZOE27,2012-12-13,181096.19600000003,-7.0,-8.0,,,,,,0.0,0.0,,,,,,,,
Center,FZSZOE27,2012-12-14,183367.835,-6.0,-7.0,,,,,,0.0,0.0,,,,,,,,
Center,FZSZOE27,2012-12-15,172535.045,-10.0,-10.0,,,,,,1.0,0.0,,,,,,,,
Center,FZSZOE27,2012-12-16,171051.23400000005,-12.0,-7.0,,,,,,0.0,1.0,,,,,,,,
Center,FZSZOE27,2012-12-17,183940.07300000003,-12.0,-10.0,,,,,,0.0,0.0,,,,,,,,
Center,FZSZOE27,2012-12-18,188864.12700000004,-17.0,-13.0,,,,,,0.0,0.0,,,,,,,,
Center,FZSZOE27,2012-12-19,192674.795,-21.0,-18.0,,,,,,0.0,0.0,,,,,,,,
Center,FZSZOE27,2012-12-20,196082.10099999997,-18.0,-18.0,,,,,,0.0,0.0,,,,,,,,
Center,FZSZOE27,2012-12-21,201542.17600000004,-15.0,-22.0,,,,,,0.0,0.0,,,,,,,,
Center,FZSZOE27,2012-12-22,191058.56,-18.0,-25.0,,,,,,1.0,0.0,,,,,,,,
Center,FZSZOE27,2012-12-23,188491.38400000002,-20.0,-21.0,,,,,,0.0,1.0,,,,,,,,
Center,FZSZOE27,2012-12-24,200500.09199999998,-16.0,-17.0,,,,,,0.0,0.0,,,,,,,,
Center,FZSZOE27,2012-12-25,199641.51900000003,-9.0,-15.0,,,,,,0.0,0.0,,,,,,,,
Center,FZSZOE27,2012-12-26,198956.78600000002,-6.0,-18.0,,,,,,0.0,0.0,,,,,,,,
Center,FZSZOE27,2012-12-27,194503.41,-2.0,-8.0,,,,,,0.0,0.0,,,,,,,,
Center,FZSZOE27,2012-12-28,192140.12500000003,-1.0,-4.0,,,,,,0.0,0.0,,,,,,,,
Center,FZSZOE27,2012-12-29,185091.37900000002,-7.0,-9.0,,,,,,0.0,0.0,,,,,,,,
Center,FZSZOE27,2012-12-30,171919.214,-7.0,-7.0,,,,,,0.0,1.0,,,,,,,,
Center,FZSZOE27,2012-12-31,167391.59499999997,0.0,-1.0,,,,,,0.0,1.0,,,,,,,,
Center,FZSZOE27,2013-01-01,147921.814,2.2,0.5,,,,,,0.0,1.0,,,,,,,,
Center,FZSZOE27,2013-01-02,152339.794,2.2,0.0,,,,,,0.0,1.0,,,,,,,,
Center,FZSZOE27,2013-01-03,154427.406,1.0,-1.2,,,,,,0.0,1.0,,,,,,,,
Center,FZSZOE27,2013-01-04,155180.414,-0.2,-3.0,,,,,,0.0,1.0,,,,,,,,
Center,FZSZOE27,2013-01-05,154553.628,-2.2,-7.4,,,,,,1.0,0.0,,,,,,,,
Center,FZSZOE27,2013-01-06,155207.538,-3.9,-7.5,,,,,,0.0,1.0,,,,,,,,
Center,FZSZOE27,2013-01-07,157921.41799999995,-4.5,-12.3,,,,,,0.0,1.0,,,,,,,,
Center,FZSZOE27,2013-01-08,162431.42400000003,-5.8,-6.6,,,,,,0.0,1.0,,,,,,,,
Center,FZSZOE27,2013-01-09,173513.796,-4.0,-3.3,,,,,,0.0,0.0,,,,,,,,
Center,FZSZOE27,2013-01-10,177063.64,-4.5,-5.8,,,,,,0.0,0.0,,,,,,,,
Center,FZSZOE27,2013-01-11,180867.17199999996,-10.0,-10.9,,,,,,0.0,0.0,,,,,,,,
Center,FZSZOE27,2013-01-12,170202.68800000002,-14.5,-13.3,,,,,,1.0,0.0,,,,,,,,
Center,FZSZOE27,2013-01-13,167247.34399999998,-8.7,-11.0,,,,,,0.0,1.0,,,,,,,,
Center,FZSZOE27,2013-01-14,178034.943,-5.0,-7.7,,,,,,0.0,0.0,,,,,,,,
Center,FZSZOE27,2013-01-15,182413.668,-5.5,-8.9,,,,,,0.0,0.0,,,,,,,,
Center,FZSZOE27,2013-01-16,182514.11800000005,-6.3,-13.1,,,,,,0.0,0.0,,,,,,,,
Center,FZSZOE27,2013-01-17,183676.872,-11.5,-21.4,,,,,,0.0,0.0,,,,,,,,
Center,FZSZOE27,2013-01-18,186329.99,-18.2,-25.8,,,,,,0.0,0.0,,,,,,,,
Center,FZSZOE27,2013-01-19,179645.086,-18.5,-16.2,,,,,,1.0,0.0,,,,,,,,
Center,FZSZOE27,2013-01-20,178568.79299999998,-11.4,-8.1,,,,,,0.0,1.0,,,,,,,,
Center,FZSZOE27,2013-01-21,191561.14599999998,-8.9,-12.1,,,,,,0.0,0.0,,,,,,,,
Center,FZSZOE27,2013-01-22,187921.92899999997,-8.0,-6.6,,,,,,0.0,0.0,,,,,,,,
Center,FZSZOE27,2013-01-23,187581.298,-5.5,-10.8,,,,,,0.0,0.0,,,,,,,,
Center,FZSZOE27,2013-01-24,185272.129,-10.5,-12.5,,,,,,0.0,0.0,,,,,,,,
Center,FZSZOE27,2013-01-25,182949.866,-10.5,-10.6,,,,,,0.0,0.0,,,,,,,,
Center,FZSZOE27,2013-01-26,175483.75800000003,-5.0,-6.4,,,,,,1.0,0.0,,,,,,,,
Center,FZSZOE27,2013-01-27,175307.95700000005,-7.5,-5.8,,,,,,0.0,1.0,,,,,,,,
Center,FZSZOE27,2013-01-28,187067.676,-10.5,-9.6,,,,,,0.0,0.0,,,,,,,,
Center,FZSZOE27,2013-01-29,182235.14800000002,-4.8,-5.4,,,,,,0.0,0.0,,,,,,,,
Center,FZSZOE27,2013-01-30,179343.465,-2.0,-2.7,,,,,,0.0,0.0,,,,,,,,
Center,FZSZOE27,2013-01-31,175382.028,-1.0,-2.2,,,,,,0.0,0.0,,,,,,,,
Center,FZSZOE27,2013-02-01,180344.29899999997,-0.8,-2.2,,,,,,0.0,0.0,,,,,,,,
Center,FZSZOE27,2013-02-02,167171.28199999998,-4.3,-4.5,,,,,,1.0,0.0,,,,,,,,
Center,FZSZOE27,2013-02-03,164472.723,-4.3,-5.3,,,,,,0.0,1.0,,,,,,,,
Center,FZSZOE27,2013-02-04,177323.036,-3.9,-6.8,,,,,,0.0,0.0,,,,,,,,
Center,FZSZOE27,2013-02-05,175805.48200000002,-6.4,-10.0,,,,,,0.0,0.0,,,,,,,,
Center,FZSZOE27,2013-02-06,174946.279,-2.2,-11.5,,,,,,0.0,0.0,,,,,,,,
Center,FZSZOE27,2013-02-07,172110.873,-2.2,-10.0,,,,,,0.0,0.0,,,,,,,,
Center,FZSZOE27,2013-02-08,175624.575,0.8,-8.4,,,,,,0.0,0.0,,,,,,,,
Center,FZSZOE27,2013-02-09,167667.53999999998,0.8,-4.0,,,,,,1.0,0.0,,,,,,,,
Center,FZSZOE27,2013-02-10,166157.526,0.8,-2.5,,,,,,0.0,1.0,,,,,,,,
Center,FZSZOE27,2013-02-11,179963.49000000002,0.7,-1.6,,,,,,0.0,0.0,,,,,,,,
Center,FZSZOE27,2013-02-12,180527.26100000003,-1.0,-2.0,,,,,,0.0,0.0,,,,,,,,
Center,FZSZOE27,2013-02-13,179296.46600000004,0.0,-2.5,,,,,,0.0,0.0,,,,,,,,
Center,FZSZOE27,2013-02-14,180972.72499999998,-1.9,-4.5,,,,,,0.0,0.0,,,,,,,,
Center,FZSZOE27,2013-02-15,180248.98700000002,-3.4,-4.5,,,,,,0.0,0.0,,,,,,,,
Center,FZSZOE27,2013-02-16,170588.06900000002,-4.5,-5.6,,,,,,1.0,0.0,,,,,,,,
Center,FZSZOE27,2013-02-17,169931.70899999997,-6.0,-5.0,,,,,,0.0,1.0,,,,,,,,
Center,FZSZOE27,2013-02-18,182618.65899999999,-5.3,-3.5,,,,,,0.0,0.0,,,,,,,,
Center,FZSZOE27,2013-02-19,184453.93400000004,-6.5,-5.0,,,,,,0.0,0.0,,,,,,,,
Center,FZSZOE27,2013-02-20,186158.184,-7.3,-6.3,,,,,,0.0,0.0,,,,,,,,
Center,FZSZOE27,2013-02-21,186373.22299999994,-13.5,-7.5,,,,,,0.0,0.0,,,,,,,,
Center,FZSZOE27,2013-02-22,188279.30699999997,-9.0,-10.0,,,,,,0.0,0.0,,,,,,,,
Center,FZSZOE27,2013-02-23,175224.697,-3.5,-9.0,,,,,,1.0,0.0,,,,,,,,
Center,FZSZOE27,2013-02-24,172935.22800000003,-5.4,-1.0,,,,,,0.0,1.0,,,,,,,,
Center,FZSZOE27,2013-02-25,180825.74000000002,-3.7,-1.1,,,,,,0.0,0.0,,,,,,,,
Center,FZSZOE27,2013-02-26,179206.12300000002,-4.0,-0.3,,,,,,0.0,0.0,,,,,,,,
Center,FZSZOE27,2013-02-27,176699.547,-0.8,-2.2,,,,,,0.0,0.0,,,,,,,,
Center,FZSZOE27,2013-02-28,174927.43099999998,1.7,1.4,,,,,,0.0,0.0,,,,,,,,
Center,FZSZOE27,2013-03-01,174541.209,-3.0,-8.8,,,,,,0.0,0.0,,,,,,,,
Center,FZSZOE27,2013-03-02,167830.233,-10.5,-15.0,,,,,,1.0,0.0,,,,,,,,
Center,FZSZOE27,2013-03-03,168222.24300000002,-7.9,-15.0,,,,,,0.0,1.0,,,,,,,,
Center,FZSZOE27,2013-03-04,179856.44599999997,-11.5,-17.3,,,,,,0.0,0.0,,,,,,,,
Center,FZSZOE27,2013-03-05,181599.066,-8.0,-13.5,,,,,,0.0,0.0,,,,,,,,
Center,FZSZOE27,2013-03-06,177253.27300000002,-1.0,-4.0,,,,,,0.0,0.0,,,,,,,,
Center,FZSZOE27,2013-03-07,176993.82800000004,-4.0,-11.2,,,,,,0.0,0.0,,,,,,,,
Center,FZSZOE27,2013-03-08,164274.015,-8.2,-11.0,,,,,,0.0,1.0,,,,,,,,
Center,FZSZOE27,2013-03-09,162871.637,-9.5,-14.3,,,,,,1.0,0.0,,,,,,,,
Center,FZSZOE27,2013-03-10,161836.1,-12.5,-14.0,,,,,,0.0,1.0,,,,,,,,
Center,FZSZOE27,2013-03-11,174151.72499999998,-8.5,-9.5,,,,,,0.0,0.0,,,,,,,,
Center,FZSZOE27,2013-03-12,176378.29199999996,-9.2,-11.0,,,,,,0.0,0.0,,,,,,,,
Center,FZSZOE27,2013-03-13,178130.71099999998,-8.0,-8.4,,,,,,0.0,0.0,,,,,,,,
Center,FZSZOE27,2013-03-14,175299.56100000002,-9.4,-13.0,,,,,,0.0,0.0,,,,,,,,
Center,FZSZOE27,2013-03-15,175657.15200000003,-9.6,-12.5,,,,,,0.0,0.0,,,,,,,,
Center,FZSZOE27,2013-03-16,165602.77700000003,-6.3,-12.5,,,,,,1.0,0.0,,,,,,,,
Center,FZSZOE27,2013-03-17,164588.653,-9.5,-14.4,,,,,,0.0,1.0,,,,,,,,
Center,FZSZOE27,2013-03-18,177652.137,-8.1,-12.0,,,,,,0.0,0.0,,,,,,,,
Center,FZSZOE27,2013-03-19,178262.54300000003,-7.0,-9.0,,,,,,0.0,0.0,,,,,,,,
Center,FZSZOE27,2013-03-20,176367.05,-5.3,-7.5,,,,,,0.0,0.0,,,,,,,,
Center,FZSZOE27,2013-03-21,178639.45299999998,-9.0,-13.0,,,,,,0.0,0.0,,,,,,,,
Center,FZSZOE27,2013-03-22,178946.05999999997,-12.2,-13.0,,,,,,0.0,0.0,,,,,,,,
Center,FZSZOE27,2013-03-23,169188.714,-7.5,-7.0,,,,,,1.0,0.0,,,,,,,,
Center,FZSZOE27,2013-03-24,166892.55599999998,-6.3,-6.0,,,,,,0.0,1.0,,,,,,,,
Center,FZSZOE27,2013-03-25,179164.51600000003,-5.5,-7.0,,,,,,0.0,0.0,,,,,,,,
Center,FZSZOE27,2013-03-26,175426.24100000007,-4.5,-6.7,,,,,,0.0,0.0,,,,,,,,
Center,FZSZOE27,2013-03-27,172385.072,-4.0,-8.5,,,,,,0.0,0.0,,,,,,,,
Center,FZSZOE27,2013-03-28,170478.99000000002,-2.0,-4.5,,,,,,0.0,0.0,,,,,,,,
Center,FZSZOE27,2013-03-29,167971.097,-0.4,-6.0,,,,,,0.0,0.0,,,,,,,,
Center,FZSZOE27,2013-03-30,157105.234,-2.2,-4.5,,,,,,1.0,0.0,,,,,,,,
Center,FZSZOE27,2013-03-31,153759.03200000004,-1.0,-2.2,,,,,,0.0,1.0,,,,,,,,
Center,FZSZOE27,2013-04-01,165686.64100000003,-4.0,-5.4,,,,,,0.0,0.0,,,,,,,,
Center,FZSZOE27,2013-04-02,167126.32700000002,-1.5,-5.0,,,,,,0.0,0.0,,,,,,,,
Center,FZSZOE27,2013-04-03,165328.06100000005,-1.1,-1.5,,,,,,0.0,0.0,,,,,,,,
Center,FZSZOE27,2013-04-04,162303.626,-1.9,-2.5,,,,,,0.0,0.0,,,,,,,,
Center,FZSZOE27,2013-04-05,165723.37399999998,1.1,1.5,,,,,,0.0,0.0,,,,,,,,
Center,FZSZOE27,2013-04-06,154519.56,1.0,-2.1,,,,,,1.0,0.0,,,,,,,,
Center,FZSZOE27,2013-04-07,152848.85299999997,-1.6,-5.0,,,,,,0.0,1.0,,,,,,,,
Center,FZSZOE27,2013-04-08,162505.10500000007,-1.9,-2.4,,,,,,0.0,0.0,,,,,,,,
Center,FZSZOE27,2013-04-09,160471.95799999998,-1.5,-3.0,,,,,,0.0,0.0,,,,,,,,
Center,FZSZOE27,2013-04-10,162210.25999999998,0.3,-2.3,,,,,,0.0,0.0,,,,,,,,
Center,FZSZOE27,2013-04-11,163009.247,4.2,-1.9,,,,,,0.0,0.0,,,,,,,,
Center,FZSZOE27,2013-04-12,160152.705,5.5,3.5,,,,,,0.0,0.0,,,,,,,,
Center,FZSZOE27,2013-04-13,151551.06800000003,7.4,2.1,,,,,,1.0,0.0,,,,,,,,
Center,FZSZOE27,2013-04-14,148501.42500000005,4.5,2.4,,,,,,0.0,1.0,,,,,,,,
Center,FZSZOE27,2013-04-15,158367.76400000002,5.5,3.5,,,,,,0.0,0.0,,,,,,,,
Center,FZSZOE27,2013-04-16,158816.10199999998,8.5,5.5,,,,,,0.0,0.0,,,,,,,,
Center,FZSZOE27,2013-04-17,156637.66199999998,10.5,4.5,,,,,,0.0,0.0,,,,,,,,
Center,FZSZOE27,2013-04-18,153005.499,10.0,7.0,,,,,,0.0,0.0,,,,,,,,
Center,FZSZOE27,2013-04-19,150803.018,9.8,5.3,,,,,,0.0,0.0,,,,,,,,
Center,FZSZOE27,2013-04-20,141506.73700000002,5.5,4.6,,,,,,1.0,0.0,,,,,,,,
Center,FZSZOE27,2013-04-21,137900.743,5.2,4.2,,,,,,0.0,1.0,,,,,,,,
Center,FZSZOE27,2013-04-22,147835.242,6.0,6.5,,,,,,0.0,0.0,,,,,,,,
Center,FZSZOE27,2013-04-23,148928.839,9.5,4.5,,,,,,0.0,0.0,,,,,,,,
Center,FZSZOE27,2013-04-24,147778.191,7.5,3.7,,,,,,0.0,0.0,,,,,,,,
Center,FZSZOE27,2013-04-25,146800.74199999997,7.0,5.5,,,,,,0.0,0.0,,,,,,,,
Center,FZSZOE27,2013-04-26,149755.30900000004,6.0,4.9,,,,,,0.0,0.0,,,,,,,,
Center,FZSZOE27,2013-04-27,141450.463,4.0,4.0,,,,,,1.0,0.0,,,,,,,,
Center,FZSZOE27,2013-04-28,136450.05399999997,4.5,3.0,,,,,,0.0,1.0,,,,,,,,
Center,FZSZOE27,2013-04-29,149357.68800000002,6.5,3.5,,,,,,0.0,0.0,,,,,,,,
Center,FZSZOE27,2013-04-30,149447.24400000004,7.9,5.9,,,,,,0.0,0.0,,,,,,,,
Center,FZSZOE27,2013-05-01,136853.131,8.5,5.8,,,,,,0.0,1.0,,,,,,,,
Center,FZSZOE27,2013-05-02,134420.01200000002,9.0,4.2,,,,,,0.0,1.0,,,,,,,,
Center,FZSZOE27,2013-05-03,132965.28699999998,7.2,5.5,,,,,,0.0,1.0,,,,,,,,
Center,FZSZOE27,2013-05-04,130045.767,11.0,7.4,,,,,,1.0,0.0,,,,,,,,
Center,FZSZOE27,2013-05-05,129525.90500000003,10.0,6.0,,,,,,0.0,1.0,,,,,,,,
Center,FZSZOE27,2013-05-06,139464.985,9.5,8.0,,,,,,0.0,0.0,,,,,,,,
Center,FZSZOE27,2013-05-07,139726.207,11.5,10.0,,,,,,0.0,0.0,,,,,,,,
Center,FZSZOE27,2013-05-08,136101.80000000002,12.5,8.8,,,,,,0.0,0.0,,,,,,,,
Center,FZSZOE27,2013-05-09,125568.833,14.5,6.5,,,,,,0.0,1.0,,,,,,,,
Center,FZSZOE27,2013-05-10,122054.552,14.5,7.2,,,,,,0.0,1.0,,,,,,,,
Center,FZSZOE27,2013-05-11,119635.198,13.5,9.2,,,,,,1.0,0.0,,,,,,,,
Center,FZSZOE27,2013-05-12,118838.73499999999,13.5,11.3,,,,,,0.0,1.0,,,,,,,,
Center,FZSZOE27,2013-05-13,130695.695,17.0,12.2,,,,,,0.0,0.0,,,,,,,,
Center,FZSZOE27,2013-05-14,131680.232,15.0,10.0,,,,,,0.0,0.0,,,,,,,,
Center,FZSZOE27,2013-05-15,130279.48600000002,12.5,11.0,,,,,,0.0,0.0,,,,,,,,
Center,FZSZOE27,2013-05-16,128933.595,14.9,11.7,,,,,,0.0,0.0,,,,,,,,
Center,FZSZOE27,2013-05-17,128193.97999999997,16.4,17.7,,,,,,0.0,0.0,,,,,,,,
Center,FZSZOE27,2013-05-18,120073.05,19.9,14.7,,,,,,1.0,0.0,,,,,,,,
Center,FZSZOE27,2013-05-19,119187.76,21.9,15.4,,,,,,0.0,1.0,,,,,,,,
Center,FZSZOE27,2013-05-20,128992.23999999999,17.1,14.3,,,,,,0.0,0.0,,,,,,,,
Center,FZSZOE27,2013-05-21,124760.297,15.9,12.0,,,,,,0.0,0.0,,,,,,,,
Center,FZSZOE27,2013-05-22,127516.41699999996,16.9,13.0,,,,,,0.0,0.0,,,,,,,,
Center,FZSZOE27,2013-05-23,127214.19899999998,12.9,12.8,,,,,,0.0,0.0,,,,,,,,
Center,FZSZOE27,2013-05-24,128386.02600000001,14.5,11.4,,,,,,0.0,0.0,,,,,,,,
Center,FZSZOE27,2013-05-25,120386.19500000002,13.1,14.0,,,,,,1.0,0.0,,,,,,,,
Center,FZSZOE27,2013-05-26,118729.925,15.5,15.5,,,,,,0.0,1.0,,,,,,,,
Center,FZSZOE27,2013-05-27,128614.97899999999,19.0,15.5,,,,,,0.0,0.0,,,,,,,,
Center,FZSZOE27,2013-05-28,127973.174,17.9,17.0,,,,,,0.0,0.0,,,,,,,,
Center,FZSZOE27,2013-05-29,125554.60599999999,20.1,18.6,,,,,,0.0,0.0,,,,,,,,
Center,FZSZOE27,2013-05-30,127899.072,19.2,21.0,,,,,,0.0,0.0,,,,,,,,
Center,FZSZOE27,2013-05-31,125167.96099999998,18.8,16.5,,,,,,0.0,0.0,,,,,,,,
Center,FZSZOE27,2013-06-01,116584.033,21.0,19.0,,,,,,1.0,0.0,,,,,,,,
Center,FZSZOE27,2013-06-02,114647.52199999997,21.6,19.5,,,,,,0.0,1.0,,,,,,,,
Center,FZSZOE27,2013-06-03,124973.664,21.7,20.3,,,,,,0.0,0.0,,,,,,,,
Center,FZSZOE27,2013-06-04,123228.28099999997,22.2,21.5,,,,,,0.0,0.0,,,,,,,,
Center,FZSZOE27,2013-06-05,123544.57199999999,20.0,21.0,,,,,,0.0,0.0,,,,,,,,
Center,FZSZOE27,2013-06-06,124683.669,19.0,15.0,,,,,,0.0,0.0,,,,,,,,
Center,FZSZOE27,2013-06-07,120934.60799999998,15.8,13.5,,,,,,0.0,0.0,,,,,,,,
Center,FZSZOE27,2013-06-08,114381.322,18.0,15.4,,,,,,1.0,0.0,,,,,,,,
Center,FZSZOE27,2013-06-09,111452.114,18.7,16.5,,,,,,0.0,1.0,,,,,,,,
Center,FZSZOE27,2013-06-10,121512.372,17.5,15.5,,,,,,0.0,0.0,,,,,,,,
Center,FZSZOE27,2013-06-11,124592.47899999998,14.0,12.5,,,,,,0.0,0.0,,,,,,,,
Center,FZSZOE27,2013-06-12,116413.73899999999,14.5,10.5,,,,,,0.0,1.0,,,,,,,,
Center,FZSZOE27,2013-06-13,124605.66,15.0,11.0,,,,,,0.0,0.0,,,,,,,,
Center,FZSZOE27,2013-06-14,125571.00700000004,19.5,13.5,,,,,,0.0,0.0,,,,,,,,
Center,FZSZOE27,2013-06-15,116883.0,17.0,14.8,,,,,,1.0,0.0,,,,,,,,
Center,FZSZOE27,2013-06-16,114262.56100000003,15.3,15.0,,,,,,0.0,1.0,,,,,,,,
Center,FZSZOE27,2013-06-17,124466.70500000003,13.5,12.5,,,,,,0.0,0.0,,,,,,,,
Center,FZSZOE27,2013-06-18,124505.468,16.5,14.0,,,,,,0.0,0.0,,,,,,,,
Center,FZSZOE27,2013-06-19,125218.567,15.5,12.5,,,,,,0.0,0.0,,,,,,,,
Center,FZSZOE27,2013-06-20,125219.96100000001,14.5,12.2,,,,,,0.0,0.0,,,,,,,,
Center,FZSZOE27,2013-06-21,123715.78100000002,18.8,16.5,,,,,,0.0,0.0,,,,,,,,
Center,FZSZOE27,2013-06-22,116591.57999999997,19.0,16.8,,,,,,1.0,0.0,,,,,,,,
Center,FZSZOE27,2013-06-23,113620.26800000001,20.0,18.9,,,,,,0.0,1.0,,,,,,,,
