Timestamp;item 1758;item 40010;item 35731;item 96474;item 97519;item 75501;item 95519;item 93400;item 99826;item 57813;item 19765;item 73140;item 34535;item 100162;item 95431;item 33252;item 71171;item 18065;item 40692;item 16447;item 41126;item 32218;item 82195;item 21329;item 41520;item 56324;item 82269;item 89407;item 86025;item 33276;item 51600;item 94986;item 70328;item 98798;item 2036;item 91168;item 73716;item 88273;item 25170;item 28755;item 99297;item 88274;item 26785;item 76021;item 32919;item 27375;item 94337;item 28291;item 71983;item 18272;item 77826;item 100399;item 59875;item 39062;item 76210;item 87297;item 90251;item 33261;item 25176;item 97336;item 3480;item 35535;item 43640;item 29388;item 97664;item 25761;item 75798;item 44060;item 23127;item 98918;item 30048;item 65016;item 97666;item 83685;item 96880;item 70166;item 50627;item 28959;item 80912;item 40909;item 87970;item 83140;item 29673;item 14226;item 94387;item 37104;item 12558;item 42344;item 51811;item 42887;item 49550;item 30509;item 45937;item 87475;item 95527;item 65825;item 31454;item 29014;item 49139;item 42190;item 8110;item 80718;item 29092;item 76501;item 32258
20.12.2005;0,552;0,58;1,058;1,248;1;0,286;0;0;1;2;1;1;1;1;0;1;2,098;1;0;1;2;4;0;4;0;1;1;1;2;4;2;2;6;0;1;4,994;2;1;0;4;1;4;3;1;5;3;2;0;1;0;0;3;1;1;7;2;1;4;7;3;1;11;1;3;1;2;0;2;2;4;7;1;1;2;10;2,33;3;6;2;0;5;6;2;2;0;7;0;6;5;8;13;6;8;10;4;14;14;19,586;0;22,178;11;6;32;9;72
21.12.2005;0;0;0,438;1,354;3;1,934;0;1;1;2;0;2;0;1;0;1;1,204;2;1;3;1;1;1;1;1;1;0;2;0;3;3;1;5;0;5;1,196;1;0;3;1;2;1;2;3;3;2;3;1;0;3;0;6;3;0;4;4;3;3;0;1;3;0;0;0;3;5;0;5;0;2;3;7;1;3;5;2,686;2;7;8;0;7;8;5;4;0;4;0;9;8;6;12;9;19;8;12;14;8;6,646;0;37,176;12;13;32;8;137
22.12.2005;0,35;3,037;1,176;1,874;1;1,22;2;2;2;2;3;2;0;1;0;2;1,636;0;1;0;0;0;0;2;2;3;0;3;1;0;1;4;3;0;2;0;0;5;2;49;2;3;1;6;2;1;2;2;2;3;6;2;5;7;4;3;0;3;5;1;0;1;2;2;2;2;0;5;0;5;1;1;4;1;9;1,076;3;8;5;0;6;10;8;6;0;2;2;3;8;0;6;12;2;6;5;18;7;18,402;0;31,916;10;15;32;6;41
23.12.2005;0,17;0,816;0,65;2,094;1;1,772;0;0;0;3;2;2;0;3;0;1;0,722;3;7;1;4;0;1;4;0;3;1;4;4;6;0;3;3;0;3;1,686;1;1;0;0;1;0;1;0;2;1;6;0;1;4;2;2;1;3;3;5;9;4;6;4;4;2;3;4;1;2;0;6;6;3;3;2;3;2;2;5,3;9;3;5;0;7;11;7;4;0;6;7;4;7;6;11;4;4;8;0;12;14;8,774;0;30,81;8;14;32;12;80
24.12.2005;0,9;0;0,728;3,798;2;0,918;0;0;2;2;1;4;0;0;0;0;1,858;0;0;0;4;1;2;2;3;1;1;1;2;3;1;3;3;0;1;4,44;0;0;2;6;3;1;1;1;2;3;2;1;0;0;1;5;2;3;1;2;6;4;1;4;3;0;2;3;1;3;3;2;1;2;2;0;1;3;5;4,434;1;6;6;0;2;0;3;6;0;4;4;4;10;2;10;15;15;6;17;15;9;11,41;0;29,93;11;13;32;9;38
25.12.2005;0,47;0,434;0;4,08;1;2,158;0;0;0;0;2;4;2;2;0;2;1,178;1;1;0;2;2;1;0;2;2;1;3;3;3;2;3;4;0;1;1,938;1;1;1;3;1;0;2;5;1;2;4;1;1;0;6;4;1;1;0;3;4;6;2;8;0;0;0;2;2;0;3;7;4;3;1;2;0;3;4;4,11;3;12;2;0;8;6;2;2;0;5;0;0;10;2;10;5;9;10;5;15;12;14,306;0;46,026;4;18;16;13;86
26.12.2005;0;0;0;3,906;1;0,374;0;0;2;2;0;2;1;2;0;0;0,91;0;0;1;1;2;1;1;0;1;2;4;1;1;1;2;6;0;3;2,592;1;2;1;3;0;0;0;1;2;1;4;4;0;3;2;8;2;2;1;1;1;5;3;1;1;0;2;3;4;1;2;4;4;3;3;0;6;2;2;1,988;0;4;4;0;2;11;2;7;0;11;9;9;10;4;14;13;6;31;20;14;10;9,304;0;26,306;10;9;32;5;57
27.12.2005;0,146;1,509;0,708;2,298;0;1,548;0;1;0;0;0;1;1;2;0;2;0,464;1;2;0;1;2;0;2;2;1;1;0;2;3;1;1;0;0;4;7,488;0;1;3;0;0;0;0;0;3;0;2;4;0;1;2;1;0;1;4;3;3;4;3;7;1;0;0;3;1;2;0;1;2;3;4;0;5;3;6;2,95;0;5;4;0;10;10;36;10;0;4;0;5;9;5;4;7;2;6;0;14;5;6,996;0;26,342;7;6;32;11;81
28.12.2005;0,618;1,49;0;0;2;1,6;1;1;2;1;2;0;1;0;2;2;2,678;3;1;0;1;1;0;0;0;4;2;3;2;3;0;6;3;0;0;1,3;0;2;1;2;1;0;0;1;6;5;1;2;3;0;2;0;1;1;6;0;2;4;3;1;2;0;1;3;2;0;1;2;2;5;2;0;3;7;6;4,348;0;5;4;0;8;8;7;4;0;8;4;4;9;6;13;6;6;25;0;9;14;7,594;0;26,848;7;15;24;7;77
29.12.2005;1,046;0,863;0;0;0;0,936;1;3;1;4;1;2;1;1;0;2;2,724;0;1;1;4;0;1;0;1;3;0;3;1;1;1;3;3;0;1;3,568;1;0;1;1;2;0;1;1;1;0;3;0;1;4;4;2;3;1;3;1;2;3;4;1;3;0;0;3;2;3;0;5;6;3;0;1;2;3;7;1,76;0;12;5;0;7;6;3;4;0;7;7;8;6;7;13;29;6;25;4;8;13;6,646;0;16,898;11;6;40;13;76
30.12.2005;1,024;1,267;0,454;0;0;0;0;1;1;1;1;3;0;3;1;2;0,916;2;1;1;4;2;1;0;1;3;2;1;2;3;3;2;2;0;1;1,042;1;0;1;0;2;1;2;3;3;3;0;1;1;3;1;0;4;2;4;2;3;3;7;0;3;0;3;3;4;4;0;4;4;3;7;1;5;4;5;3,092;0;2;5;0;10;2;0;2;3;5;2;9;9;8;11;5;12;0;4;22;10;14,136;0;25,506;10;9;32;15;33
31.12.2005;0,17;0,509;0;1,612;0;2,212;2;0;1;3;1;1;1;0;1;3;1,826;1;4;3;3;3;0;3;0;4;0;2;0;5;2;0;1;0;2;3,726;2;2;1;1;1;3;0;1;1;2;2;3;0;0;3;1;1;3;5;4;4;4;7;1;3;0;4;3;5;12;0;7;2;2;5;2;2;2;5;2,482;1;7;3;0;8;3;3;3;1;5;1;13;6;7;13;2;8;0;0;23;12;14,96;0;15,452;7;13;32;11;105
01.01.2006;0,498;0;0,654;0,558;0;0,854;1;1;0;0;2;1;1;3;3;0;2,516;1;2;0;1;3;0;0;2;2;2;3;1;0;2;8;4;0;9;0;0;0;0;0;1;3;4;0;2;2;0;1;4;1;4;1;1;2;2;4;5;3;7;2;1;0;0;2;1;3;0;7;5;3;2;6;1;1;1;2,132;1;1;2;0;2;1;8;1;3;10;4;5;12;5;9;6;6;10;4;10;10;48,576;0;39,724;13;16;0;5;44
02.01.2006;0,342;0,592;0;0,714;1;0,826;1;0;1;0;1;2;0;1;0;1;0,896;0;2;1;0;0;0;4;1;0;0;3;2;2;1;0;2;0;2;2,006;0;4;1;1;1;2;0;2;0;2;2;0;5;6;2;4;2;4;5;1;5;7;4;2;0;0;2;4;1;6;0;5;1;7;5;1;2;0;6;1,62;4;4;4;0;0;6;5;6;2;6;10;5;8;2;8;9;5;10;4;7;12;15,524;0;23,034;9;7;0;10;63
03.01.2006;0,336;0;0,606;1,042;1;1,34;1;1;0;1;0;0;0;2;0;0;2,356;1;1;0;0;2;1;1;1;0;2;3;2;1;2;0;4;0;3;0,28;0;0;0;6;1;8;0;0;0;2;1;0;4;2;1;2;2;4;5;2;2;1;2;1;0;0;2;3;1;3;0;3;5;5;3;3;4;2;6;6,184;1;1;8;0;1;3;3;5;5;11;21;0;9;4;8;9;5;13;1;11;13;10,404;0;24,464;5;13;32;6;91
04.01.2006;0,1;0,487;0;1,012;0;1,138;1;0;3;3;0;1;0;0;0;2;1,11;2;0;0;1;3;1;2;2;2;1;3;1;1;1;4;2;0;0;4,212;1;1;3;5;1;2;6;0;1;0;4;1;3;1;2;1;0;0;2;2;6;4;1;0;0;0;0;3;2;4;0;3;1;3;2;3;3;2;9;3,38;3;6;4;0;6;3;14;10;3;6;0;7;11;13;11;12;2;7;9;22;13;17,224;0;14,596;7;7;32;3;30
05.01.2006;0,256;0,858;0,33;1,15;1;0,836;1;4;1;1;1;0;1;0;0;5;3,01;3;0;1;5;0;0;1;0;3;2;1;2;2;1;2;3;0;1;0,8;0;2;5;4;0;1;0;1;1;1;2;0;6;2;2;2;4;3;3;2;6;5;3;3;0;0;3;3;3;7;0;6;4;5;0;1;0;2;11;5,826;3;4;1;4;4;0;7;4;0;3;0;6;7;5;12;3;7;13;4;20;8;6,174;0;42,108;11;11;32;11;69
06.01.2006;0,49;0,568;0,746;0,814;2;0,22;1;2;2;1;0;0;1;0;0;1;1,158;2;1;1;1;0;0;2;2;2;3;1;2;1;2;6;5;0;0;2,47;0;0;3;2;0;3;0;0;1;2;3;0;4;1;3;2;7;2;5;1;1;8;1;3;1;0;2;3;3;4;0;2;1;6;3;3;4;1;8;3,916;5;1;4;4;7;4;15;4;1;5;0;10;13;6;9;4;6;7;5;26;15;19,564;0;21,112;2;11;0;10;62
07.01.2006;0,598;0,445;1,436;0,876;2;0,538;1;1;2;1;0;0;1;0;0;0;1,404;2;2;0;2;2;0;3;2;0;1;4;3;3;3;3;2;0;2;7,124;0;2;3;1;3;4;1;1;4;1;4;1;4;2;2;2;3;2;1;4;5;2;0;0;6;0;2;3;1;3;0;5;4;4;1;4;4;2;6;0;0;4;7;10;0;5;6;5;2;3;7;5;10;5;11;8;6;0;5;2;16;13,992;0;20,45;9;13;32;15;26
08.01.2006;0,282;0,314;0,506;2,092;1;1,648;1;0;0;0;3;1;1;0;0;1;0,94;1;0;1;1;2;1;0;2;3;1;1;1;1;1;3;0;0;3;2,92;1;1;3;1;0;4;2;1;0;1;1;4;1;1;7;0;2;3;4;1;4;2;0;1;1;0;6;3;3;0;0;7;4;4;0;1;0;3;4;1,48;1;3;6;4;1;8;7;3;0;3;4;6;10;7;10;4;5;16;9;14;12;10,356;0;26,734;7;13;32;5;102
09.01.2006;0,272;0;0;1,538;0;0,334;1;1;1;0;1;5;0;0;0;2;0,466;2;1;0;2;0;0;0;1;1;0;0;1;3;1;2;2;0;1;3,79;2;0;0;0;1;5;6;1;0;2;3;1;2;5;0;1;3;4;3;6;5;5;0;2;1;0;4;2;1;0;0;4;8;1;0;2;1;1;2;2,946;2;6;5;2;8;4;3;10;3;8;0;7;9;5;7;13;3;13;10;20;7;8,576;0;22,708;6;17;28;8;57
10.01.2006;0;0,366;0,52;0,788;1;2,544;0;1;1;0;2;0;1;0;1;1;2,102;2;1;0;3;1;0;2;3;2;3;2;2;1;4;1;3;0;6;1,648;0;2;0;0;1;6;2;3;1;1;2;2;5;2;3;3;1;6;3;3;2;5;1;1;3;0;1;3;0;3;3;2;3;4;0;2;1;0;10;4,21;5;2;4;0;3;5;6;3;7;1;3;1;4;6;0;3;10;8;8;14;5;11,422;0;28,734;9;15;35;1;30
11.01.2006;0,424;0,304;1,816;0,852;1;0,294;2;1;1;2;3;0;0;0;0;2;2,094;1;0;0;1;1;0;0;1;1;1;6;1;1;0;2;4;0;0;1,774;0;1;2;0;0;3;2;1;0;0;4;0;2;1;1;4;2;1;2;2;4;1;4;0;3;0;1;3;4;1;6;2;3;1;0;3;2;2;7;2,748;4;3;4;2;2;5;5;2;2;4;1;6;5;7;9;13;7;16;1;17;11;44,332;0;25,296;8;12;33;9;130
12.01.2006;0,234;0,947;0;1,072;2;0;0;0;1;1;1;3;0;0;0;3;1,864;1;0;5;0;1;1;4;0;2;1;0;2;1;1;4;2;0;4;2,82;0;0;0;1;1;2;0;0;0;0;2;0;1;7;4;4;3;2;4;3;10;5;5;1;1;0;1;0;5;4;5;11;1;1;0;4;0;0;4;5,284;8;4;5;3;4;9;3;3;2;10;1;7;11;3;8;5;10;14;0;18;9;13,088;0;39,342;8;15;32;10;36
13.01.2006;0;0;0,874;1,366;1;0,326;0;0;1;2;1;0;2;0;0;0;0,46;0;1;1;5;0;0;3;2;3;1;1;2;3;4;3;2;0;6;0;0;2;1;0;3;3;1;1;2;0;1;2;2;2;0;2;2;0;3;3;3;1;7;1;0;0;4;0;1;1;3;4;1;9;0;6;3;3;6;1,136;6;4;7;2;11;5;4;4;3;7;4;8;6;3;10;13;6;11;4;15;8;9,342;0;26,802;13;8;25;11;17
14.01.2006;0;0;0,788;0,94;1;1,812;1;0;2;0;3;2;1;0;0;1;1,412;4;1;4;5;1;1;3;3;4;0;3;1;3;4;3;2;0;2;3,824;0;5;0;2;1;1;2;0;0;1;6;3;0;2;3;4;2;3;3;5;1;4;6;2;0;0;4;3;0;6;2;3;4;0;0;7;5;0;5;6,732;1;7;5;7;10;4;8;8;5;12;3;9;8;9;15;1;14;14;16;15;7;11,848;0;20,544;12;0;39;9;38
15.01.2006;0;1,456;1,148;0,224;1;1,17;1;0;0;1;1;0;1;0;2;0;1,382;0;2;1;3;1;0;0;0;2;1;1;1;6;0;0;3;0;4;3,926;2;4;0;3;3;0;2;2;3;2;2;0;4;2;3;0;0;2;3;3;2;3;1;1;0;0;2;3;0;2;0;1;7;5;0;3;1;0;6;1,734;0;3;4;5;2;2;1;3;7;7;5;0;14;7;8;7;7;25;12;7;6;13,518;0;20,448;4;0;32;7;126
16.01.2006;0;1,614;0,804;0,494;2;0,58;0;0;2;0;0;2;1;0;2;1;0,446;1;0;0;3;0;0;2;1;0;3;3;1;2;3;3;5;0;2;1,152;1;1;0;2;4;9;0;2;2;2;3;3;2;6;3;0;1;3;5;2;0;10;3;4;3;0;2;3;2;3;1;5;3;4;0;2;0;0;11;2,322;0;5;2;2;2;4;6;5;0;2;1;1;2;2;6;11;8;6;0;17;18;11,358;0;26,606;8;0;30;7;52
17.01.2006;0,22;0,778;0,492;0,85;2;1,506;1;1;5;0;2;1;0;0;3;2;1,862;0;0;2;0;2;2;0;0;1;4;1;1;2;2;4;1;0;0;0,952;1;3;0;1;3;1;4;0;2;2;2;1;6;11;6;3;2;3;5;3;2;10;7;6;2;0;0;3;0;6;0;5;2;6;0;0;1;0;5;0;0;9;2;8;4;8;4;2;3;6;1;1;5;4;10;12;4;7;1;18;12;17,656;0;21,238;5;0;34;5;20
18.01.2006;0,41;1,957;0;1,678;0;0,904;0;0;1;1;2;0;1;2;0;0;0,908;0;1;1;0;0;2;2;1;0;2;1;0;1;0;2;2;0;3;0,768;2;0;0;1;4;1;0;3;0;0;2;6;0;0;3;2;5;0;5;1;5;3;3;1;5;0;0;3;2;4;0;3;7;3;0;7;3;3;5;1,188;0;4;3;2;8;7;9;2;5;4;0;4;13;4;7;6;5;12;4;19;17;14,578;0;27,136;11;0;29;14;95
19.01.2006;0,512;0;1,414;2,148;2;1,076;0;1;1;1;0;0;1;4;1;0;2,274;4;2;0;0;2;0;2;0;2;4;3;4;2;1;0;6;0;1;0,934;1;1;0;2;4;2;0;0;2;0;6;2;4;2;2;3;2;0;3;6;2;3;4;2;7;0;2;3;0;1;0;6;7;5;0;6;0;1;6;0,514;0;9;6;2;7;5;7;5;3;6;1;6;11;0;6;7;4;6;0;16;23;9,804;0;44,35;5;0;34;12;17
20.01.2006;0,486;0,519;0;1,336;1;2,798;0;2;4;1;2;1;1;2;1;1;1,336;2;2;1;5;2;0;4;0;1;4;2;2;8;1;0;5;0,952;2;0,364;4;0;0;3;6;2;2;1;1;1;6;2;0;2;8;2;6;12;1;4;3;2;5;4;2;0;0;3;3;7;0;6;4;3;1;10;1;0;7;9,294;0;4;8;6;7;7;21;7;0;13;1;5;6;8;9;15;9;12;5;10;21;23,3;0;32,396;12;13;33;15;49
21.01.2006;0,138;0,684;0,466;1,968;1;0,226;1;1;2;2;2;1;1;5;1;0;1,822;2;0;1;2;0;0;6;2;2;3;3;3;0;1;0;4;2,584;6;3,848;1;4;0;2;0;6;3;1;0;1;2;0;2;3;4;4;0;2;9;0;5;3;6;0;2;0;2;3;4;3;7;4;3;5;3;3;5;7;4;1,368;1;11;5;8;6;13;8;6;0;6;0;12;12;7;11;18;9;16;3;20;18;12,192;0;28,804;13;16;30;13;57
22.01.2006;0,318;0;0,292;0,974;2;1,656;1;1;4;0;0;0;2;3;0;0;0,472;0;1;2;3;0;2;0;1;1;0;4;3;0;0;3;2;1,288;6;4,144;1;1;0;0;0;1;2;0;1;0;3;0;1;4;3;3;3;0;3;3;6;6;1;2;2;0;3;3;1;0;7;4;5;5;1;1;2;0;5;4,846;6;6;4;4;2;2;5;4;0;9;1;1;9;9;7;4;5;10;1;11;9;13,036;0;16,02;9;7;34;3;83
23.01.2006;0,61;0,426;0,626;1,406;0;0;0;1;3;0;0;0;2;1;0;0;2,2;3;1;0;1;0;0;1;1;2;3;1;2;0;2;0;2;2,2;2;2,212;0;1;0;3;1;1;2;0;2;1;1;2;2;2;1;2;2;4;3;2;5;1;0;2;5;0;6;0;1;3;6;6;5;2;1;3;1;3;9;3,3;4;6;2;6;2;1;2;5;0;8;1;3;12;4;14;8;6;12;4;7;15;11,726;0;21,15;10;8;32;4;15
24.01.2006;0,382;0;1,178;0,272;0;0,468;2;2;1;1;1;2;1;2;0;0;1,786;1;4;0;1;0;1;0;3;1;1;5;3;0;3;0;3;0;1;3,35;0;1;0;0;2;2;5;1;2;1;3;1;0;3;3;2;1;5;5;2;3;4;1;0;1;0;0;0;2;0;5;4;2;2;4;2;0;2;5;3,968;8;2;2;5;3;6;5;6;0;8;2;0;9;6;9;6;7;9;0;16;16;50,93;0;21,002;8;17;32;11;94
25.01.2006;0;1,991;0;0,24;0;1,912;0;1;0;0;3;0;2;1;1;0;2,32;1;0;2;1;0;1;1;2;3;1;1;1;2;1;0;1;1,1;0;4,204;0;1;0;3;1;7;0;1;1;1;1;1;0;0;2;4;1;6;2;4;1;4;2;0;1;0;4;0;5;4;4;2;2;3;1;6;0;1;8;1,884;0;3;6;7;5;7;4;3;0;10;5;1;7;4;7;2;10;9;8;19;12;12,3;0;39,646;12;10;32;8;24
26.01.2006;0,478;0,471;0,236;1,382;1;1,482;2;0;1;1;0;0;1;0;1;0;0,458;2;0;2;3;2;0;0;0;4;1;0;3;1;4;2;4;2,538;3;1,512;1;1;0;4;6;0;1;1;2;1;4;0;0;2;1;2;4;3;2;6;4;1;2;0;3;0;0;2;1;7;6;4;4;1;1;2;2;1;7;4,592;5;3;6;5;2;2;7;7;0;9;2;4;12;9;10;4;7;5;17;25;7;13,922;0;19,008;9;17;27;17;119
27.01.2006;0,294;0,848;0,714;0,318;2;1,546;1;1;1;2;2;2;0;1;3;0;2,774;2;1;3;0;2;0;6;0;2;3;4;3;3;2;6;4;5,18;3;3,512;0;2;1;1;10;2;2;0;1;1;2;2;0;1;2;1;3;5;4;2;8;5;3;1;3;0;5;3;3;2;4;3;4;4;10;3;1;6;4;4,462;5;11;3;3;1;0;9;6;0;4;4;12;10;11;13;2;15;8;5;16;14;15,264;0;20,652;12;10;34;15;25
28.01.2006;0,296;0,626;0,264;0,33;2;1,554;1;2;0;0;2;0;0;2;1;0;2,294;0;3;2;5;2;0;1;3;2;2;1;1;1;3;3;2;0;5;0,374;2;6;0;1;5;4;2;2;2;0;4;0;0;2;0;4;3;5;2;3;4;6;7;2;0;0;3;0;3;4;5;5;2;4;2;3;6;4;3;4,87;8;5;12;11;1;0;6;2;0;8;1;5;6;8;12;1;13;1;20;20;8;21,024;0;16,374;18;16;35;6;34
29.01.2006;0,826;1,521;0;0,864;1;0,572;1;0;2;1;3;0;0;1;1;0;2,29;1;1;0;0;1;0;0;0;1;0;0;3;3;1;0;4;0;1;2,476;1;1;2;1;3;1;0;1;2;1;0;0;0;2;2;1;2;3;3;2;5;7;5;1;0;0;3;5;0;6;1;3;0;1;2;2;0;3;4;3,176;2;1;4;3;4;7;9;5;0;11;1;3;7;6;9;2;8;7;0;5;16;13,282;0;20,198;15;8;25;5;127
30.01.2006;0,288;0,844;0;0,33;1;1,62;1;0;1;1;1;0;1;0;0;0;0,918;2;0;0;4;2;0;0;3;1;2;0;1;3;0;1;0;0;4;1,754;0;3;1;2;5;1;2;2;1;2;0;1;0;0;0;2;2;1;2;5;1;5;2;0;0;0;2;1;4;3;5;4;3;7;6;2;2;2;5;5,644;4;0;5;2;2;0;9;6;0;6;2;6;10;8;7;3;5;12;0;17;11;12,442;0;24,218;6;5;21;8;26
31.01.2006;0,274;0,389;0,632;1,042;1;0,728;0;0;0;0;1;1;1;1;1;0;0,462;1;0;2;3;1;1;1;0;1;1;4;1;0;0;2;3;0;2;3,018;1;1;1;2;5;2;0;0;1;0;3;1;0;2;1;1;2;1;1;0;1;3;1;0;0;0;0;3;3;1;3;5;4;8;2;1;0;2;8;2,084;0;2;6;6;4;0;3;2;0;11;0;1;11;3;6;7;7;6;8;9;8;13,836;0;16,822;12;9;37;8;49
01.02.2006;0,638;0,465;1;1,056;0;0,586;1;0;1;1;0;0;1;1;3;0;1,092;2;1;1;3;1;1;2;1;3;0;2;1;2;1;0;3;0,734;1;2,436;0;0;1;0;7;2;2;3;1;0;3;0;0;0;8;3;0;2;0;3;0;3;5;1;2;0;3;2;3;4;2;4;1;0;1;1;3;3;7;5,15;3;3;3;1;0;8;4;5;0;8;2;1;5;6;7;3;4;11;5;12;13;13,364;0;12,47;13;8;32;6;95
02.02.2006;0,216;0,748;0;2,194;0;2,256;1;1;1;0;1;0;2;1;0;0;2,078;1;2;1;5;1;0;0;0;4;0;3;1;4;1;2;0;0,712;3;3,786;0;1;1;2;4;3;0;0;1;0;5;0;0;2;1;2;3;2;3;4;2;7;3;1;1;1;1;4;1;3;1;0;14;5;2;1;2;5;4;4,862;0;0;8;2;6;6;9;5;0;13;2;3;14;5;8;2;6;4;7;7;8;13,89;0;22,18;10;16;23;1;32
03.02.2006;0,656;0;0;1,894;0;0,824;0;1;2;1;1;1;4;2;1;2;0,42;1;2;1;6;1;0;0;1;2;1;1;4;5;1;2;2;2,076;1;2,648;0;3;1;2;7;5;1;0;8;4;1;3;3;2;3;4;1;4;3;4;3;4;4;0;3;2;2;3;0;4;0;3;8;2;2;5;0;3;11;0,978;7;6;5;3;4;3;9;5;0;4;1;5;9;4;17;0;7;13;1;15;12;12,602;0;29,896;3;13;38;13;101
04.02.2006;1,34;0;1,428;1,038;2;1,132;2;4;0;1;0;0;1;0;2;1;2,212;3;2;1;3;1;0;0;2;2;1;3;2;1;5;5;3;1,598;7;3,068;1;1;0;0;12;1;9;1;3;2;3;3;5;2;2;5;1;3;5;1;2;3;6;0;0;1;3;3;1;3;0;6;3;5;4;4;2;1;6;0;3;2;9;4;8;7;6;5;0;5;3;2;6;12;8;5;7;7;8;31;13;19,12;0;24,998;13;11;32;12;85
05.02.2006;0,602;0,435;1,222;0,564;1;0,66;2;4;0;0;2;0;1;2;1;1;0,882;2;0;1;1;3;2;0;2;1;2;0;1;1;2;0;4;0,22;3;0,94;0;0;1;3;6;2;1;0;1;0;1;3;3;4;2;3;2;4;4;3;2;4;2;1;3;5;0;3;2;1;0;8;2;1;1;3;1;1;8;3,314;2;3;7;7;7;6;4;5;0;5;0;6;9;8;7;12;11;9;3;28;11;12,746;0;13,802;15;13;31;14;61
06.02.2006;0,89;0;0;1,552;0;0,686;0;0;2;0;1;0;0;2;0;2;1,48;1;1;0;0;1;0;1;1;2;1;0;1;1;2;0;3;0;3;4,864;1;4;1;1;4;1;1;0;0;2;0;4;2;1;0;0;2;2;4;3;0;8;2;0;0;0;3;3;6;1;1;2;5;1;2;2;0;5;5;0,774;1;3;6;9;6;6;6;4;0;10;6;1;14;7;7;12;7;9;8;17;22;8,836;0;45,138;14;17;33;14;130
07.02.2006;0,38;0;0;0,652;4;0;0;1;0;0;2;0;3;1;2;0;0;1;1;0;0;1;0;0;0;3;1;0;1;1;1;2;3;0;3;2,412;0;0;0;3;5;2;0;4;0;1;1;0;2;0;4;1;0;2;0;0;5;2;1;0;1;3;2;1;4;3;4;4;3;2;3;5;4;1;2;0,538;1;6;4;5;5;3;8;3;0;6;0;3;5;4;7;0;18;25;6;16;9;8,508;0;18,014;15;9;30;5;25
08.02.2006;0;0,667;0,32;1,968;2;0,834;0;2;0;1;0;0;1;3;2;0;2,538;0;1;0;2;0;0;2;1;3;3;3;3;2;3;4;2;0;2;1,038;4;1;0;1;7;7;1;2;0;1;0;2;2;5;1;3;0;3;8;5;5;7;1;1;0;0;0;3;1;0;4;8;3;3;1;6;2;1;8;4,652;2;6;8;7;7;0;5;5;0;6;7;2;10;7;10;3;6;7;1;6;12;10,932;0;28,732;9;14;27;6;99
09.02.2006;0,244;0;0,438;0,544;1;2,634;2;0;0;1;1;0;1;1;1;1;0,936;0;0;0;1;2;1;1;2;1;1;2;1;7;1;2;2;0;5;2,748;3;3;0;0;8;4;3;0;2;0;4;0;3;2;1;0;0;2;0;1;2;5;4;3;1;4;1;4;0;3;6;0;1;1;0;4;4;0;12;2,494;2;3;6;13;3;3;4;3;0;7;3;4;8;2;11;6;3;12;0;15;5;18,084;0;13,928;18;20;27;8;20
10.02.2006;0,99;0,793;1,596;3,234;2;1,104;0;2;0;1;3;0;0;6;1;2;1,886;2;2;1;1;3;0;1;3;1;3;2;5;2;2;1;3;0;4;1,976;1;3;2;4;16;4;1;1;1;4;1;1;3;0;2;12;2;6;4;2;3;3;4;1;0;0;1;0;0;1;8;0;5;3;4;6;1;0;4;1,34;3;1;9;18;4;0;10;3;0;5;1;3;11;5;10;5;0;8;8;10;9;20,78;0;20,128;12;16;39;11;76
11.02.2006;0,144;0,89;0;2,098;2;0;1;1;2;0;2;0;2;3;5;2;0,974;1;2;0;1;1;0;0;0;1;0;1;3;4;0;3;3;0;3;2,138;1;2;3;1;20;3;1;6;5;1;0;2;1;3;4;1;2;3;4;4;3;4;2;1;3;2;3;3;2;1;1;6;4;1;4;4;3;0;7;4,528;5;5;5;13;2;6;13;6;0;7;3;11;12;11;9;10;0;10;8;21;8;16,9;0;16,384;12;17;37;16;30
12.02.2006;0,788;0;0;0,708;0;0;0;4;1;1;2;0;0;2;3;1;0,488;0;1;3;2;1;1;3;0;1;1;0;1;1;0;3;2;0,836;2;2,186;3;0;1;0;16;3;1;0;2;2;2;2;3;2;4;1;3;5;4;4;5;2;2;0;2;3;1;2;5;0;4;3;1;1;0;6;0;0;7;2,848;1;5;4;10;3;3;10;8;3;7;0;1;9;4;7;10;4;6;1;11;15;4,654;0;13,896;14;18;19;9;97
13.02.2006;0;0,331;0;0,918;1;0,798;1;0;1;0;0;0;2;5;3;1;0,444;2;0;2;0;2;0;2;2;1;1;1;3;0;1;1;2;0,436;1;1,732;1;5;0;2;33;0;1;0;2;2;1;1;2;3;4;4;0;1;2;0;0;4;2;3;0;0;1;2;0;3;7;1;1;1;4;0;0;0;7;2,062;0;3;5;6;1;7;5;3;1;6;0;0;11;7;8;2;5;23;4;8;13;11,266;0;13,922;5;9;13;7;132
14.02.2006;0,13;0,37;0,404;1,26;0;0,508;1;3;0;1;0;0;3;1;0;1;0,45;0;0;0;3;1;0;1;2;2;0;7;2;3;2;5;4;0,898;0;5,286;1;1;1;2;19;0;2;2;0;0;3;3;1;2;4;2;1;2;1;1;1;5;7;2;4;0;0;4;2;1;1;0;3;3;3;7;0;2;5;3,208;8;2;8;6;3;1;13;3;7;7;2;2;3;6;17;4;6;10;12;21;6;14,976;0;38,062;8;14;30;9;54
