Timestamp;item 558;item 834;item 883;item 1311;item 1396;item 1647;item 1689;item 1761;item 1969;item 2036;item 2238;item 2697;item 2826;item 7968;item 8670;item 9018;item 9626;item 10113;item 10654;item 10864;item 11402;item 11865;item 13233;item 13461;item 14157;item 14202;item 14435;item 14475;item 14679;item 14870;item 15109;item 15141;item 15325;item 15342;item 15405;item 15925;item 16460;item 16530;item 17254;item 17273;item 17275;item 17277;item 17304;item 17314;item 17746;item 18071;item 18495;item 19810;item 19811;item 19812;item 20004;item 20076;item 20186;item 20213;item 21061;item 21064;item 21066;item 21190;item 21251;item 21529;item 21530;item 21761;item 22291;item 22476;item 23384;item 23600;item 24771;item 24864;item 24991;item 25386;item 25626;item 25841;item 26452;item 26785;item 26890;item 27063;item 28079;item 28090;item 29362;item 29726;item 29941;item 30655;item 32337;item 32345;item 32964;item 34077;item 34121;item 34122;item 34631;item 34824;item 34893;item 35057;item 37213;item 37469;item 37594;item 37876;item 38007;item 38406;item 38415;item 39222;item 39369;item 40085;item 41004;item 41560;item 41784;item 41994;item 41995;item 42079;item 42356;item 42793;item 43639;item 43809;item 44115;item 45073;item 45341;item 46030;item 46108;item 46805;item 48072;item 50966;item 52425;item 53205;item 53832;item 54017;item 54581;item 54606;item 55515;item 55517;item 56486;item 58076;item 59696;item 61583;item 61969;item 62734;item 64605;item 64742;item 65520;item 68836;item 69922;item 73339;item 73594;item 76033;item 76075;item 76268;item 76365;item 77539;item 79279;item 80510;item 82356;item 87639;item 88121;item 89103;item 89977;item 95417;item 96668
28.11.2005;-0.728879231;;;1;;;;;;2;0;;0;0;0;;1;3;0;11;0;;0;0;0;0;0;3;;0;;;;2;3;0;;;;1;1;0;;;0;0;0;;;;;3;;8;;0.604;;3.114;2;1;1;1;;0;;;;;;;;;;;;;1.286;3;;2;0;;0;;0;;0;1;1;;1;;;4;1;0;3;;;5;2;;;0;0;;;1;1;3;8;1;;2;0;0;0.92;;5;;;;5;;;;1;1;;0;0;0;0;6;2.86;3;;0;;;;;;;;;;;;;;;;;
29.11.2005;0.182291494;;;1;;;;;0;2;0;;2;0;2;;2;3;0;8;0;2;0;0;3;0;0;3;;0;;;;2;2;;;;;0;1;2;;;3;0;0;;;;;3;;1;;1.274;;1.874;4;3;0;0;;;3;;;;;;;;;;;;0.276;3;;2;1;;0;;0;1;;1;0;;3;;;3;;;5;;;0;;;;1;;;;2;1;1;2;1;;1;1;0;0.658;;6;0;;;2;;;;0;;;;2;0;1;13;;3;;0;;;;;;;;;;;;;;;;;
30.11.2005;0.92586426;;;0;;;;;0;;0;;6;0;0;;1;0;0;6;1;1;0;0;2;0;0;3;;1;;5;;2;1;0;;;;0;0;3;;;2;0;0;;;;;2;;2;;1.824;;2.618;2;0;0;1;;0;1;;;;;;;;;;;;1.822;1;;;0;;;;0;1;0;0;1;;0;;;0;2;0;6;0;;5;2;;;1;0;;;0;1;5;0;2;;0;0;0;0;;9;1;;;1;;;;1;;;1;5;0;0;3;1.808;4;;0;;;;;;;;;;;;;;;;;
01.12.2005;0.818201695;;;1;;;;;0;3;;;0;0;1;;4;3;0;3;0;1;0;0;2;2;0;2;;0;;0;;0;2;0;;;;1;;2;;;2;0;0;;;;;1;;3;;1.23;;4.912;2;0;0;0;;2;1;;;;;;;;;;;;1.228;3;;1;1;;2;;0;1;1;2;0;;1;;;1;4;5;2;0.188;;5;1;;;1;2;;;0;3;2;0;0;;6;1;0;0;;6;3;;;1;;;;0;1;;2;1;1;0;10;0.694;2;;0;;;;;;;;;;;;;;;;;
02.12.2005;-0.041711735;;;0;;;;;0;4;2;;3;0;;;2;5;0;9;1;2;1;0;0;0;2;2;;0;;10;;0;51;2;;;;1;0;0;;;3;0;0;;;;;3;;5;;0.878;;1.714;1;0;0;1;;0;3;;;;;;;;;;;;3.614;2;;0;0;;0;;0;5;0;0;0;;1;;;1;5;0;4;0.192;;0;2;;;3;2;;;1;1;1;0;3;;3;1;0;0;;7;0;;;0;;;;3;1;;2;3;1;1;6;1.85;3;;4;;;;;;;;;;;;;;;;;
03.12.2005;-0.863275588;;;8;;;;;0;6;3;;15;0;0;;5;1;0;5;0;4;0;1;1;1;1;6;;3;;5;;5;0;3;;;;2;1;3;;;3;0;0;;;;;5;;6;;0.846;;3.334;1;0;0;2;;2;4;;;;;;;;;;;;2.042;2;;2;3;;3;;0;4;1;1;1;;1;;;0;6;5;9;0.208;;4;4;;;1;5;;;3;2;3;0;2;;1;0;0;;;9;2;;;2;;;;0;2;;1;2;1;0;13;4.482;8;;6;;;;;;;;;;;;;;;;;
04.12.2005;-0.891147847;;;;;;;;1;5;3;;5;0;1;;6;3;0;6;1;0;0;0;4;4;0;9;;0;;2;;1;1;1;;;;1;1;1;;;1;0;0;;;;;3;;5;;0.886;;1.1;;;3;1;;2;3;;;;;;;;;;;;3.306;1;;0;0;;3;;0;4;1;0;0;;1;;;5;3;3;2;0;;3;6;;;1;2;;;1;4;4;0;3;;2;2;0;0.348;;6;0;;;1;;;;3;2;;0;1;0;0;10;2.002;4;;10;;;;;;;;;;;;;;;;;
05.12.2005;-0.099702885;;;4;;;;;0;6;1;;5;0;1;;1;1;0;9;0;0;0;1;2;0;0;3;;1;;2;;3;0;3;;;;0;0;0;;;1;0;0;;;;;6;;4;;0;;1.886;1;0;0;1;;0;3;;;;;;;;;;;;;0;;0;1;;1;;0;3;0;0;1;;4;;;1;0;1;3;0;;1;3;;;1;1;;;2;2;2;;1;;2;1;0;4.248;;5;0;;;0;;;;1;2;;0;0;3;1;3;0;3;;2;;;;;;;;;;;;;;;;;
06.12.2005;0.783408449;;;3;;;;;0;4;2;2;0;0;0;;3;2;0;5;0;3;1;1;4;0;1;7;;0;;5;;0;0;0;;;;2;4;0;;;3;1;0;;;3;;6;;2;;0.33;;1.168;5;1;1;2;;2;0;1;;;;;;;;;;;0.378;2;;1;1;;2;;0;1;0;1;0;;0;;;6;5;1;2;0;;1;2;;;0;1;;;2;0;2;0;2;;1;0;0;3.62;;5;;;;0;;;;0;2;;;3;0;0;10;1.604;2;;1;;;;;;;;;;;;;;;;;
07.12.2005;0.946257669;;;1;;;;;1;2;3;3;11;0;0;;4;1;0;2;0;6;0;0;1;1;1;0;;1;;3;;3;;0;;;;1;0;3;;;1;6;0;;;2;;3;;1;;1.71;;4.44;2;0;0;1;;3;0;4;;;;;;;;;;;0.922;1;;0;5;;1;;0;3;;1;;;1;;;5;1;1;1;;;2;1;;;2;1;;;0;1;2;1;1;;0;0;0;1.862;;9;0;;;1;;;;2;3;;0;4;0;1;6;4.352;4;;0;;;;;;;;;;;;;;;;;
08.12.2005;0.239121951;;;5;;;;;0;7;3;3;1;0;0;;2;;0;5;0;2;1;1;3;1;1;5;;4;;0;;1;3;1;;;;2;1;2;;;3;3;0;;;1;;4;;4;;1.848;;0.514;1;0;0;2;;0;0;3;;;;;;;;;;;0.278;1;;0;1;;3;;0;2;0;1;0;;2;;;11;2;1;;0.19;;1;4;;;4;0;;;1;1;3;1;0;;3;0;;1.732;;7;0;;;0;;;;0;0;;1;6;1;0;12;0;2;;;;;;;;;;;;;;;;;;;
09.12.2005;-0.687861385;;;0;;;;;1;;1;1;0;0;0;;1;0;0;1;0;0;1;0;3;0;2;1;;0;;3;;0;0;0;;;;1;1;0;;;0;0;0;;;0;;0;;1;;0.574;;;0;0;0;0;;0;0;0;;;;;;;;;;;1.692;1;;0;0;;0;;0;0;0;0;0;;1;;;2;1;1;1;0.822;;1;1;;;1;0;;;0;1;1;0;0;;0;0;0;1.054;;1;0;;;0;;;;0;0;;0;2;0;1;4;1.932;2;;0;;;;;;;;;;;;;;;;;
10.12.2005;-0.982428136;;;2;;;;;1;6;4;8;22;0;1;;7;5;7;8;2;;1;1;1;4;1;14;;1;;3;;3;3;6;;;;0;3;3;;;2;0;0;;;0;;3;;8;;2.474;;1.552;;4;3;3;;4;;4;;;;;;;;;;;4.418;1;;0;3;;4;;0;4;1;0;5;;3;;;1;5;7;2;0.402;;7;5;;;0;1;;;1;7;6;2;1;;3;0;0;1.99;;8;1;;;1;;;;4;2;;2;9;2;1;12;5.004;7;;0;;;;;;;;;;;;;;;;;
11.12.2005;-0.37375499;;;4;;;;;4;3;3;17;15;0;1;;3;5;4;10;1;0;1;0;2;1;1;12;;0;;5;;1;6;2;;;;1;5;4;;;4;0;0;;;4;;2;;3;;1.25;;1.802;1;0;1;1;;6;0;3;;;;;;;;;;;1.872;;;0;6;;3;;0;3;0;0;2;;3;;;8;4;1;7;0.202;;8;0;;;3;0;;;0;2;2;0;3;;1;1;2;0.304;;6;1;;;1;;;;0;3;;2;;7;2;13;2.638;4;;0;;;;;;;;;;;;;;;;;
12.12.2005;0.578546771;;;1;;;;;2;2;2;2;6;0;0;;4;2;2;3;0;1;0;0;1;0;0;1;;2;;0;;2;1;1;;;;0;0;0;;;1;0;0;;;3;;2;;2;;1.19;;2.198;0;0;3;0;;3;0;0;;;;;;;;;;;2.084;1;;3;0;;0;;0;1;1;0;1;;0;;;2;3;1;0;0.11;;1;1;;;2;0;;;3;2;1;;2;;4;0;2;0;;13;0;;;1;;;;2;3;;0;1;1;;8;1.244;2;;0;;;;;;;;;;;;;;;;;
13.12.2005;0.998935298;;;1;;;;;0;1;1;0;0;0;;;0;4;0;4;0;3;0;0;2;1;2;0;;0;;0;;1;1;0;;;;0;0;1;2;;0;;0;1;0;3;;0;;1;;0.168;;1.86;2;1;1;0;;0;3;0;;;;;;;;;;;0.158;0;;0;1;;;;0;1;0;0;0;;2;;;3;;;1;0.144;;1;1;3;;2;1;;;1;2;6;0;2;;2;0;0;0;;6;0;;;1;;;;0;0;;0;4;1;0;2;1.79;4;;0;;;;;;;;;;;;;;;;;
14.12.2005;0.500907319;;;4;;;;;5;9;2;2;20;0;1;;4;3;0;5;0;1;0;1;7;0;2;1;;1;;1;;0;2;2;;;;2;7;1;4;;0;0;0;3;4;2;;5;;4;;1.96;;1.574;0;0;2;2;;1;0;2;;;;;;;;;;;2.42;0;;0;3;;1;;0;8;0;0;0;;2;;;1;2;3;3;0.15;;2;2;7;;1;2;;;4;3;4;1;3;;1;1;4;0;;3;0;;;1;;;;1;0;;0;6;1;0;11;1.436;5;;0;;;;;;;;;;;;;;;;;
15.12.2005;-0.457652539;;;2;;;;;4;1;1;3;24;0;0;;5;4;0;3;0;0;2;1;0;1;1;1;;1;;4;;0;1;0;;;;4;1;1;3;;0;1;0;3;4;1;;6;;3;;0.868;;2.05;1;2;2;0;;3;4;1;;;;;;;;;;;1.172;5;;0;0;;2;;0;1;0;0;1;;1;;;1;1;1;2;0.2;;2;0;11;;0;0;;;6;0;2;3;2;1;0;0;0;0.752;;10;0;;;0;;;;3;0;;0;3;;0;9;2.732;2;;3;;;;;;;;;;;;;;;;;
16.12.2005;-0.995448764;;;6;;;;;4;1;4;2;9;0;1;;3;0;;8;0;5;1;2;0;1;4;1;;3;;2;;0;3;;;;;1;4;1;0;;;5;0;1;2;2;;1;;2;;2.602;;2.884;3;1;2;2;;1;2;1;;;;;;;;;;;1.926;2;;1;3;;2;;0;4;1;3;2;;0;;;4;4;1;3;0.394;;3;4;7;;1;1;;;7;4;2;3;2;0;1;1;2;0;;10;3;;;2;;;;1;3;;2;3;0;4;4;3.496;5;;0;;;;;;;;;;;;;;;;;
17.12.2005;-0.618033986;;;5;;;;;1;3;3;5;20;0;1;;1;7;6;9;0;3;2;1;1;1;3;0;;1;;3;;3;5;0;;;;2;2;3;6;;0;0;1;5;6;5;;4;;6;;1.284;;1.616;6;0;1;2;;1;4;3;;;;;;;;;;;3.674;4;;2;2;;1;;0;3;0;0;0;;2;;;11;4;4;7;0.41;;10;8;13;;2;0;;;16;3;1;1;3;2;8;0;0;0;;7;0;;;1;;;;1;1;;2;4;10;1;17;4.166;7;;1;;;;;;;;;;;;;;;;;
18.12.2005;0.327598389;;;2;;;;;0;6;1;6;6;0;1;;0;4;3;7;0;2;0;1;3;2;0;0;;1;;8;;2;3;0;;;;2;8;6;1;;1;0;0;8;4;2;;6;;7;;1.558;;2.068;4;1;0;1;;2;4;2;;;;;;;;;;;1.24;1;;4;1;;4;;0;1;0;1;2;;1;;;2;1;2;3;0.392;;1;3;6;;1;3;;;9;1;3;1;0;2;0;2;2;4.254;;1;1;;;1;;;;1;1;;1;2;4;2;9;1.974;0;;6;;;;;;;;;;;;;;;;;
19.12.2005;0.972038315;;;3;;;;;0;;2;4;2;0;0;;1;6;0;8;0;2;1;1;1;2;0;1;;;;4;;3;2;0;;;;1;1;1;1;;0;0;0;1;0;0;;2;;3;;1.708;;4.494;3;4;0;1;;1;0;1;;;;;;;;;;;0.278;2;;;1;;2;;0;2;0;1;1;;1;;;12;5;0;1;0;;7;2;4;;0;1;;;1;2;2;1;5;0;1;1;1;0;;4;2;;;0;;;;1;0;;2;2;0;5;6;1.632;3;;2;;;;;;;;;;;;;;;;;
20.12.2005;0.722790697;;;0;;;;;1;0;2;2;7;0;1;;6;3;3;3;1;3;0;0;2;2;0;1;;1;;3;;2;3;0;;;;1;3;0;2;;3;;1;3;3;0;;0;;5;;2.678;0.412;0.946;5;0;1;1;3;1;3;1;;;;;;;;;;;0.746;2;;2;0;;5;;0;0;0;;3;;2;;;3;2;2;1;0.21;;4;4;5;;1;;;;3;3;1;0;4;0;1;0;2;2.474;;6;1;;;0;;;;2;2;;1;2;0;2;4;0;2;;1;;;;;;;;;;;;;;;;;
21.12.2005;-0.190987354;;;5;;;;;1;5;3;1;3;0;0;;2;3;;7;1;3;0;1;1;1;1;8;;4;;2;;4;7;3;;;;2;6;1;5;;3;;0;1;4;2;;3;;4;;1.242;0.842;3.414;2;0;2;1;3;5;0;2;;;;;;;;;;;0.274;4;;0;0;;2;;0;2;0;0;2;;0;;;7;3;2;2;0.394;;0;5;3;;0;2;;;3;1;1;1;2;3;0;0;1;2.564;;4;1;;;1;;;;1;0;;0;2;0;3;5;1.434;11;;0;;;;;;;;;;;;;;;;;
22.12.2005;-0.929172513;;;3;;;;;4;5;0;5;11;0;1;;5;2;2;8;;5;0;3;1;2;;1;;0;;1;;3;1;1;;;;0;3;2;4;;1;0;0;5;4;2;;0;;3;;1.312;0.446;1.586;4;0;0;1;4;2;0;1;;;;;;;;;;;0.504;1;;0;0;;0;;0;1;0;1;0;;1;;;2;3;0;2;0.2;;2;3;0;;3;1;;;3;5;0;;0;0;1;2;;0;;6;0;;;0;;;;0;1;;1;2;0;;3;0;3;;0;;;;;;;;;;;;;;;;;
23.12.2005;-0.813080749;;;17;;;;;5;7;3;5;14;0;1;;4;4;3;6;0;;0;1;0;1;0;4;;3;;5;;0;8;1;;;;0;0;1;0;;;0;3;2;2;1;;7;;7;;3.64;1.02;2.39;4;0;0;1;1;2;;1;;;;;;;;;;;1.062;8;;1;4;;3;;0;2;1;0;3;;1;;;3;2;0;8;0.586;;5;3;0;;1;1;;;1;4;5;0;3;1;2;;1;0;;15;3;;;2;;;;1;1;;3;9;1;3;10;3.306;2;;0;;;;;;;;;;;;;;;;;
24.12.2005;0.050553706;;;9;;;;;10;0;10;9;9;0;1;;6;2;3;3;1;3;1;0;3;5;2;7;;5;;16;;3;0;1;;;;1;4;5;3;;5;0;1;2;4;3;;6;;8;;5.688;0.816;0.528;7;0;0;2;9;2;0;4;;;;;;;;;;;2.514;1;;2;1;;2;;0;0;0;2;2;;2;;;8;5;4;10;0;;8;9;0;;9;1;;;4;5;2;1;0;0;1;1;2;0;;5;3;;;0;;;;1;3;;1;0;4;1;8;5.424;4;;0;;;;;;;;;;;;;;;;;
25.12.2005;0.867709317;;;6;;;;;6;0;1;5;13;0;2;;5;4;4;8;1;3;2;2;1;2;1;6;;2;;0;;3;5;4;;;;2;0;3;2;;0;0;1;8;8;7;;2;;7;;3.836;0.2;0.298;6;2;1;1;7;0;0;2;;;;;;;;;;;0;0;;3;;;4;;0;4;0;3;4;;7;;;4;9;4;8;0.618;;10;3;0;;0;1;;;1;1;2;1;4;0;1;1;5;0;;0;1;;;0;;;;1;2;;1;1;3;0;0;6.532;6;;1;;;;;;;;;;;;;;;;;
26.12.2005;0.887096983;;;1;;;;;4;0;0;2;9;0;2;;1;2;0;2;1;2;;7;4;0;1;2;;1;;8;;2;7;1;;;;1;0;2;3;;1;0;1;2;5;3;;5;;7;;0;0;1.11;3;0;2;1;5;0;0;3;;;;;;;;;;;0.532;2;;0;1;;1;;0;0;0;0;2;;2;;;6;4;0;4;0;;;1;0;;1;;;;0;2;5;0;1;0;3;1;2;1.08;;2;0;;;2;;;;1;0;;0;0;1;2;0;2.648;2;;0;;;;;;;;;;;;;;;;;
27.12.2005;0.090891774;;;9;;;;;4;0;0;2;5;0;;;6;5;0;5;2;2;1;2;2;4;0;3;;0;;4;;5;17;1;;;;1;0;4;3;;2;;1;1;1;0;;5;;8;;2.268;1.902;0.978;3;0;1;2;3;2;1;3;;;;;;;;;;;1.206;3;;0;4;;1;;0;0;0;0;2;;4;;;7;4;2;8;0;;5;2;0;;1;2;;;0;6;0;0;1;2;4;1;1;1.366;;9;2;;;0;;;;1;0;;1;0;1;0;0;3.112;3;2.306;0;;;;;;;;;;;;;;;;;
28.12.2005;-0.788878913;;;16;;;;;9;0;2;5;7;0;0;;9;7;;3;1;2;0;0;3;3;2;3;;1;;7;;5;4;1;;;;2;0;3;8;;1;4;0;5;2;1;;11;;4;;4.168;4.19;1.488;1;1;1;1;2;4;2;7;;;;;;;;;;;2.112;5;;0;9;;2;;0;1;1;0;1;;3;;;17;6;2;9;0.596;;3;8;0;;1;1;;;0;0;2;1;4;0;3;1;2;1.728;;4;1;;;2;;;;2;0;;1;0;0;1;0;4.022;6;2.868;0;;;;;;;;;;;;;;;;;
29.12.2005;-0.943357965;;;18;;;;;4;0;3;8;0;0;0;;8;4;2;2;0;6;0;1;3;0;1;0;;1;;1;;5;2;2;;;;2;0;2;9;;1;1;3;2;1;3;;1;;7;;7.572;0.472;2.168;3;1;6;2;0;1;2;7;;;;;;;;;;;1.71;2;;0;11;;2;;0;3;1;;3;;5;;;2;7;4;7;0.596;;10;5;;;2;4;;;;2;0;0;2;2;0;1;6;0;;4;0;;;6;;;;1;0;;1;5;0;2;0;6.254;4;1.298;0;;;;;;;;;;;;;;;;;
30.12.2005;-0.230518055;;;27;;;;;11;0;5;3;13;0;2;;9;7;5;5;1;5;1;2;2;3;3;4;;2;;7;;3;2;3;;;;5;;2;4;;5;0;1;4;7;4;;6;;5;;10.432;10.832;4.128;5;2;0;1;7;2;2;3;;;;;;;;;;;1.572;2;;0;10;;4;;0;4;0;2;3;;0;;;7;6;2;15;1.744;;11;6;14;;1;4;;;0;1;4;0;0;1;0;2;0;0;;5;0;;;7;;;;2;3;;2;4;0;0;0;8.458;8;2.338;10;;;;;;;;;;;;;;;;;
31.12.2005;0.694259092;;;32;;;;;1;0;5;10;10;0;0;;9;6;3;2;3;5;2;1;2;2;2;9;;1;;9;;5;4;2;;;;4;6;0;0;;2;0;0;4;3;2;;3;;13;;11.256;2.92;0;2;0;0;0;17;0;4;6;;;;;;;;;;;0.72;1;;0;6;;4;;0;0;0;4;5;;2;;;4;11;2;25;0.574;;24;7;26;;1;2;;;0;2;2;1;7;3;1;2;0;0.742;;6;4;;;2;;;;0;2;;3;0;0;1;0;16.804;12;6.582;9;;;;;;;;;;;;;;;;;
01.01.2006;0.980737632;;;0;;;;;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;;0;;0;;0;0;0;;;;0;0;0;0;;0;0;0;0;0;0;;0;;0;;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;0;0;;0;0;;0;;0;0;0;0;0;;0;;;0;0;0;0;0;;0;0;0;;0;0;;;0;0;0;0;0;0;0;0;0;0;;0;0;;;0;;;;0;0;;0;0;0;0;0;;0;0;0;;;;;;;;;;;;;;;;;
02.01.2006;0.365530516;;;7;;;;;0;0;5;1;14;0;1;;2;2;0;7;0;0;1;9;2;0;2;5;;0;;1;;0;0;0;;;;1;3;0;0;;1;0;0;2;2;2;;2;;2;;0;1.904;0;2;0;1;0;0;0;1;2;;;;;;;;;;;0.194;1;;1;1;;0;;0;3;0;1;1;;2;;;4;2;0;4;0;;5;2;12;;0;1;;;0;2;0;0;1;0;2;2;0;0;;7;0;;;0;;;;0;1;;1;1;0;1;0;0;4;0;3;;;;;;;;;;;;;;;;;
03.01.2006;-0.585743671;;;3;;;;;0;7;0;2;2;0;1;;2;3;0;6;0;0;1;0;0;1;0;7;;0;;8;;3;4;0;;;;0;2;;3;;0;0;1;6;5;2;;2;;2;;0;1.404;1.632;9;1;1;0;0;2;1;0;;;;;;;;;;;2.212;0;;0;1;;3;;0;1;0;0;0;;0;;;4;1;1;3;0;;1;2;12;;0;0;;;0;0;0;0;2;0;2;1;0;0;;6;1;;;0;;;;0;3;;2;2;0;0;9;1.512;;0;2;;;;;;;;;;;;;;;;;
04.01.2006;-0.998487828;;;1;;;;;0;3;3;0;4;0;3;;2;3;0;8;1;2;0;0;0;0;1;8;;0;;10;;2;5;0;;;;1;4;2;1;;4;0;2;5;2;1;;6;;4;;2.126;0.954;0.598;3;1;2;1;0;1;6;0;;;;;;;;;;;4.58;1;;0;0;;1;;0;1;1;1;4;;0;;;7;2;2;1;0.58;;1;3;10;;0;2;;;7;1;4;1;1;0;3;0;0;0;;4;1;;;0;;;;1;3;;2;0;1;2;11;3.398;2;0;1;;;;;;;;;;;;;;;;;
05.01.2006;-0.49322688;;;5;;;;;;5;0;3;4;0;1;;5;4;0;4;1;1;0;1;2;0;5;4;;2;;6;;3;2;0;;;;1;0;5;1;;4;0;2;1;5;0;;3;;4;;0.676;1.788;2.568;1;1;0;0;0;;1;0;;;;;;;;;;;0.292;;;0;0;;1;;0;1;1;2;0;;0;;;0;2;2;2;1.17;;1;3;3;;1;2;;;10;1;4;1;2;1;2;2;0;0;;;0;;;0;;;;;1;;0;2;3;0;10;4.16;3;0;4;;;;;;;;;;;;;;;;;
06.01.2006;0.465504586;;;15;;;;;;7;2;1;14;0;1;;4;3;0;5;1;2;0;0;3;2;2;3;;1;;3;;3;4;0;;;;0;0;2;0;;0;0;0;0;7;1;;6;;5;;1.646;2.546;1.354;1;0;1;2;;0;1;3;;;;;;;;;;;1.336;5;;1;;;1;;0;2;0;1;0;;2;;;3;2;2;4;0.262;;4;1;21;;;3;;;7;3;1;7;4;1;0;0;0;0;;7;3;;;0;;;;2;1;;3;0;0;2;10;6.104;6;0;0;;;;;;;;;;;;;;;;;
07.01.2006;0.996253283;;;0;;;;;1;9;2;4;12;0;1;;4;3;;0;1;2;0;1;;2;2;8;;3;;7;;1;2;0;;;;1;0;1;0;;1;0;0;1;3;0;;2;;3;;0.884;0.934;0.828;1;1;1;0;8;1;1;0;;;;;;;;;;;1.09;2;;0;2;;1;;0;1;0;1;0;;1;;;2;2;4;1;0.2;;1;1;5;;1;0;;;7;2;1;0;1;0;1;0;0;0;;14;0;;;;;;;0;1;;2;2;0;0;10;2.826;3;0;2;;;;;;;;;;;;;;;;;
08.01.2006;0.611051306;;;0;;;;;2;7;3;4;4;0;2;;1;3;4;2;0;2;0;6;2;3;2;6;;0;;5;;4;4;0;;;;1;4;1;1;;1;0;2;3;5;3;;4;;3;;;0.362;1.95;3;0;2;3;0;1;1;1;;;;;;;;;;;0;1;;0;1;;;;0;0;0;0;0;;0;;;0;4;1;0;0.202;;4;5;3;;0;1;;;2;3;2;4;1;0;3;2;0;0;;1;1;;;1;;;;2;0;;0;0;0;0;6;2.958;5;0;0;;;;;;;;;;;;;;;;;
09.01.2006;-0.335948424;;;5;;;;;0;1;3;4;8;0;0;;4;2;4;5;2;0;0;3;2;4;2;2;;1;;3;;5;5;0;;;;1;3;0;1;;2;0;0;5;4;1;;8;;4;;0.448;0.854;2.398;2;0;1;0;3;1;1;1;;;;;;;;;;;0;5;;1;2;;1;;0;3;0;1;;;5;;;2;5;1;2;0;;8;5;10;;0;2;;;11;0;2;19;3;2;2;1;0;0;;10;1;;;3;;;;1;1;;1;0;1;0;7;1.34;7;0.912;5;;;;;;;;;;;;;;;;;
10.01.2006;-0.974078722;;;2;;;;;0;5;2;1;2;0;1;;4;4;3;4;0;2;0;2;1;1;0;4;;1;;4;;6;6;0;;;;1;0;1;2;;2;4;0;1;3;1;;9;;2;;0.368;;1.458;0;2;1;4;4;0;1;0;;;;;;;;;;;2.108;0;;0;1;;2;;0;;0;0;0;;1;;;0;3;3;1;0.384;;2;2;10;2;4;2;;;5;2;2;0;1;1;1;0;0;1.902;;0;1;;;1;;;3;0;2;;1;7;0;1;1;1.636;0;0;2;;;;;;;;;;;;;;;;;
11.01.2006;-0.716645535;;;1;;;;;2;4;0;3;5;0;0;;1;2;1;10;0;2;0;0;2;2;0;3;;1;;6;;2;10;0;;;;1;0;0;0;;2;6;1;2;4;0;;10;;2;;0.302;1.43;2.008;1;3;5;1;6;1;0;0;;;;;;;;;;;1.902;6;;0;2;;1;;0;;;;0;;2;;;3;4;0;0;0.186;;1;1;10;1;6;1;;;7;0;0;2;0;0;1;0;0;3.242;;8;0;;;3;;;4;1;1;;0;5;0;0;13;3.912;2;0;2;;;;;;;;;;;;;;;;;
12.01.2006;0.199668251;;;0;;;;;0;4;3;2;3;0;2;;2;6;0;4;0;1;0;0;1;2;0;7;;0;;1;;4;0;0;;;;1;1;1;1;;0;0;0;1;5;1;;3;;2;;;1.436;1.396;3;0;0;1;5;0;2;0;;;;;;;;;;;1.182;0;;2;2;;1;;0;0;0;0;3;;0;;;7;1;1;1;0;;2;2;9;4;1;1;;;3;0;3;0;1;0;0;0;0;2.93;;8;2;;;0;;;6;1;1;;1;1;0;1;14;3.824;0;0;1;;;;;;;;;;;;;;;;;
13.01.2006;0.932407968;;;9;;;;;5;10;1;2;4;0;1;;4;5;0;7;0;;2;0;1;0;0;2;;0;;9;;8;3;0;;;;1;1;2;1;;;0;0;1;2;3;;5;;4;;3.078;;1.178;1;0;0;2;6;2;1;7;;;;;;;;;;;2.5;0;;2;2;;1;;2;3;0;0;2;;2;;;4;3;3;4;0;;3;2;14;2;2;2;;;14;0;2;10;3;0;2;2;0;1.09;;9;0;;;2;;;3;2;;;2;0;;0;6;7.232;3;0;1;;;;;;;;;;;;;;;;;
14.01.2006;0.807896099;;;3;;;;;5;8;4;5;12;0;1;;5;8;0;11;0;3;1;1;2;4;0;2;;1;;11;;11;4;0;;;;0;1;3;2;;0;0;2;4;3;1;;3;;7;;1.21;1.39;0.346;1;1;1;7;0;1;5;0;;;;;;;;;;;2.472;1;;2;1;;2;;0;2;1;1;1;;4;;;21;5;3;6;0;;1;4;8;3;3;2;;;6;1;0;1;0;2;1;1;0;4.21;;8;1;;;2;;;9;1;2;;1;4;3;1;14;7.212;3;0;2;;;;;;;;;;;;;;;;;
15.01.2006;-0.059391718;;;1;;;;;0;1;2;0;20;0;2;;3;4;0;9;0;0;0;4;3;2;2;7;;1;;7;;5;1;0;;;;0;2;0;1;;2;0;1;1;6;0;;2;;3;;0;0.46;0;3;0;0;3;1;3;2;1;;;;;;;;;;;2.798;0;;1;3;;3;;0;0;0;2;0;;4;;;3;1;2;2;0.59;;0;2;0;1;4;1;;;1;1;2;0;1;2;9;1;0;1.498;;0;1;;;0;;;1;2;1;;1;1;4;1;13;4.804;3;0;1;;;;;;;;;;;;;;;;;
